ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.34577140953063795	63.716	6.998	63.028	42.636	0.8635067981284571	0	0	319	10	314	213	4	4	4	3	0	0	3.9550328254699707	500	3.9550328254699707	462	7.599999999999994	
0.36125446747340373	72.97	8.08148148148148	38.25925925925926	26.177777777777777	0.8635067981284571	1	231	329	17.0	270.0	185.0	4	3.0	3.0	2.0	0	0	0.5599637031555176	1000	4.514996528625488	658	34.2	
0.3952687942311937	75.916	8.075268817204302	38.05913978494624	26.118279569892472	0.8635067981284571	2	360	319	17.0	183.0	124.0	2	3.0	3.0	2.0	0	0	0.7192938327789307	1500	5.234290361404419	891	40.6	
0.4305289184405263	76.956	8.345588235294118	40.622549019607845	27.92401960784314	0.8635067981284571	3	453	272	17.0	174.0	119.0	5	3.0	3.0	2.0	0	0	0.783766508102417	2000	6.018056869506836	1151	42.449999999999996	
0.43734668538394705	84.318	8.348027842227378	43.23433874709977	29.700696055684453	0.8635067981284571	4	523	252	17.0	188.0	129.0	6	3.0	3.0	2.0	0	0	0.8400766849517822	2500	6.858133554458618	1432	42.72	
0.4444471452302856	87.86	8.369127516778523	42.742729306487696	29.384787472035793	0.8635067981284571	5	577	264	17.0	176.0	121.0	4	3.0	3.0	2.0	0	0	0.8612158298492432	3000	7.719349384307861	1745	41.833333333333336	
0.46449771539681894	91.452	8.730263157894736	46.46271929824562	31.94517543859649	0.8635067981284571	6	622	227	17.0	192.0	131.0	11	3.0	3.0	2.0	0	0	0.9398534297943115	3500	8.659202814102173	2056	41.25714285714286	
0.4665122367867197	88.842	9.079822616407982	47.81818181818182	32.83592017738359	0.8635067981284571	7	672	192	17.0	198.0	137.0	18	3.0	3.0	2.0	0	0	0.8876967430114746	4000	9.546899557113647	2379	40.525	
0.4708311552786031	88.498	8.832608695652175	44.28260869565217	30.46086956521739	0.8635067981284571	8	713	237	17.0	198.0	137.0	14	3.0	3.0	2.0	0	0	0.8877549171447754	4500	10.434654474258423	2700	40.0	
0.4830628730115105	86.534	8.742919389978214	45.1764705882353	31.091503267973856	0.8635067981284571	9	755	200	17.0	162.0	111.0	14	3.0	3.0	2.0	0	0	0.8904039859771729	5000	11.325058460235596	3026	39.480000000000004	
