ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
8.609071287280338e+18	42.262	9.69795918367347	19.928571428571427	14.979591836734693	0.18472851311815447	25	707	120	32.0	120.0	89.0	7	2.0	2.0	1.0	116	0	0.1257333755493164	13000	3.3626813888549805	
4.002167123186436	43.902	9.712244897959184	20.022448979591836	14.957142857142857	0.18472851311815447	26	718	116	30.0	98.0	73.0	6	2.0	2.0	1.0	122	0	0.12383866310119629	13500	3.4865200519561768	
3.2181231202292408e+32	47.18	10.0261569416499	21.06036217303823	15.822937625754527	0.18472851311815447	27	722	116	30.0	126.0	94.0	8	2.0	2.0	1.0	127	0	0.1315622329711914	14000	3.618082284927368	
1.3547797768616223	50.12	10.505070993914808	22.774847870182555	17.133874239350913	0.18472851311815447	28	729	134	31.0	130.0	99.0	6	2.0	2.0	1.0	130	0	0.14089488983154297	14500	3.758977174758911	
1.5646253749183172	49.73	10.619918699186991	23.54471544715447	17.74390243902439	0.18472851311815447	29	738	161	38.0	166.0	128.0	3	2.0	2.0	1.0	132	0	0.14282989501953125	15000	3.9018070697784424	
1.7848381717178563e+86	51.128	11.591002044989775	25.169734151329244	19.177914110429448	0.18472851311815447	30	750	178	40.0	148.0	113.0	7	2.0	2.0	1.0	134	0	0.15452861785888672	15500	4.056335687637329	
2.0410946364428504e+24	54.778	11.275862068965518	25.40365111561866	19.192697768762677	0.18472851311815447	31	757	167	35.0	151.0	112.0	9	2.0	2.0	1.0	138	0	0.15789031982421875	16000	4.214226007461548	
1.037939228655689	56.254	11.73991935483871	25.842741935483872	19.683467741935484	0.18472851311815447	32	762	167	39.0	151.0	112.0	10	2.0	2.0	1.0	142	0	0.15716862678527832	16500	4.371394634246826	
1.6821578321239747	54.38	11.152749490835031	24.820773930753564	18.65580448065173	0.18472851311815447	33	772	143	37.0	127.0	100.0	6	2.0	2.0	1.0	144	0	0.14567160606384277	17000	4.517066240310669	
5144282538475063.0	53.658	11.379310344827585	26.365111561866126	19.689655172413794	0.18472851311815447	34	779	135	38.0	123.0	93.0	11	2.0	2.0	1.0	147	0	0.15143656730651855	17500	4.6685028076171875	
1.5711358353296316	53.814	11.674747474747475	28.42222222222222	21.13737373737374	0.18472851311815447	35	785	140	37.0	126.0	93.0	8	2.0	2.0	1.0	149	0	0.1561739444732666	18000	4.824676752090454	
5.298438912965662e+42	56.288	12.518367346938776	31.206122448979592	23.32857142857143	0.18472851311815447	36	796	169	40.0	158.0	117.0	5	2.0	2.0	1.0	152	0	0.1688368320465088	18500	4.993513584136963	
0.9615903896134436	58.57	13.109730848861284	33.3064182194617	24.981366459627328	0.18472851311815447	37	814	169	47.0	168.0	124.0	11	2.0	2.0	1.0	160	0	0.1752471923828125	19000	5.168760776519775	
1.2345123890752558	59.78	13.227459016393443	34.16393442622951	25.62090163934426	0.18472851311815447	38	827	187	46.0	191.0	142.0	8	2.0	2.0	1.0	164	0	0.18112921714782715	19500	5.3498899936676025	
5.7582612618174426e+17	61.71	13.481327800829876	35.62655601659751	26.647302904564317	0.18472851311815447	39	846	187	47.0	185.0	141.0	9	2.0	2.0	1.0	170	0	0.18320369720458984	20000	5.533093690872192	
1.2929276496135411	62.632	13.489795918367347	36.204081632653065	27.059183673469388	0.18472851311815447	40	856	231	50.0	235.0	175.0	8	2.0	2.0	1.0	176	0	0.2228844165802002	20500	5.755978107452393	
0.6631673551945583	63.03	14.18918918918919	36.78378378378378	27.553014553014552	0.18472851311815447	41	876	202	45.0	158.0	121.0	7	2.0	2.0	1.0	182	0	0.1875448226928711	21000	5.943522930145264	
2.1122199777984694	64.882	13.440573770491802	34.53073770491803	25.922131147540984	0.18472851311815447	42	889	202	58.0	175.0	134.0	6	2.0	2.0	1.0	187	0	0.18558478355407715	21500	6.129107713699341	
1.6355086771427612	65.352	13.736625514403292	35.75925925925926	26.872427983539094	0.18472851311815447	43	904	173	53.0	183.0	139.0	10	2.0	2.0	1.0	188	0	0.19031023979187012	22000	6.319417953491211	
1.7193021278816583	65.14	14.83125	39.9375	29.970833333333335	0.18472851311815447	44	925	178	53.0	188.0	145.0	11	2.0	2.0	1.0	192	0	0.20650577545166016	22500	6.525923728942871	
0.8506326559946548	61.944	13.905857740585773	37.97071129707113	28.464435146443513	0.18472851311815447	45	948	179	53.0	226.0	166.0	8	2.0	2.0	1.0	197	0	0.20111346244812012	23000	6.727037191390991	
0.9464245478100844	61.732	14.305954825462011	38.65092402464066	29.0	0.18472851311815447	46	962	212	55.0	225.0	172.0	11	2.0	2.0	1.0	202	0	0.20951223373413086	23500	6.936549425125122	
1.9829738343414343	65.414	14.08811475409836	38.05327868852459	28.665983606557376	0.18472851311815447	47	975	263	55.0	237.0	181.0	6	2.0	2.0	1.0	203	0	0.21778035163879395	24000	7.154329776763916	
0.6728382004261336	68.25	14.864583333333334	40.1375	30.189583333333335	0.18472851311815447	48	996	263	55.0	237.0	173.0	9	2.0	2.0	1.0	204	0	0.22155165672302246	24500	7.3758814334869385	
1.0579278217909043	71.574	14.755600814663952	38.924643584521384	29.437881873727086	0.18472851311815447	49	1006	263	60.0	255.0	192.0	9	2.0	2.0	1.0	207	0	0.2571597099304199	25000	7.633041143417358	
1.2625355436406853	72.528	15.670807453416149	43.4120082815735	32.838509316770185	0.18472851311815447	50	1024	251	68.0	313.0	233.0	7	2.0	2.0	1.0	213	0	0.279463529586792	25500	7.91250467300415	
