ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
1.9077016561917663e+38	32.48	7.91701244813278	14.719917012448132	10.881742738589212	0.18472851311815447	10	422	82	23.0	70.0	45.0	5	2.0	2.0	1.0	80	0	0.2485651969909668	5500	3.8332903385162354	
2.7986868089838874	34.72	8.360655737704919	15.82172131147541	11.739754098360656	0.18472851311815447	11	434	97	26.0	84.0	61.0	4	2.0	2.0	1.0	84	0	0.24651098251342773	6000	4.079801321029663	
2.376800178804052	36.29	8.975460122699387	17.226993865030675	12.844580777096114	0.18472851311815447	12	446	91	31.0	87.0	64.0	2	2.0	2.0	1.0	87	0	0.45051145553588867	6500	4.530312776565552	
6.5727750022715155	37.056	9.060041407867494	18.028985507246375	13.383022774327122	0.18410385820969277	13	464	97	31.0	86.0	64.0	4	2.0	2.0	1.0	87	0	0.2974672317504883	7000	4.82778000831604	
1.4531668173104832	40.492	9.647302904564315	20.029045643153527	14.796680497925312	0.18409138260570002	14	483	121	33.0	82.0	62.0	6	2.0	2.0	1.0	91	0	0.2730841636657715	7500	5.1008641719818115	
1.0709932331547344e+16	42.24	9.643605870020965	20.041928721174003	14.930817610062894	0.18409138260570002	15	507	121	36.0	118.0	87.0	5	2.0	2.0	1.0	92	0	0.29012250900268555	8000	5.390986680984497	
1.2491336688912522	44.408	9.751020408163265	20.34081632653061	15.151020408163266	0.18409138260570002	16	518	121	31.0	85.0	65.0	10	2.0	2.0	1.0	94	0	0.3151130676269531	8500	5.70609974861145	
1.3154014196894972	47.438	10.384146341463415	21.961382113821138	16.59349593495935	0.18405283563108601	17	526	142	31.0	115.0	89.0	5	2.0	2.0	1.0	96	0	0.31720709800720215	9000	6.023306846618652	
2.896921088861928	49.702	10.144897959183673	21.53469387755102	16.15918367346939	0.18405283563108601	18	537	124	35.0	115.0	91.0	6	2.0	2.0	1.0	99	0	0.2823357582092285	9500	6.305642604827881	
1.6732071186794308	49.954	10.325153374233128	22.78323108384458	16.959100204498977	0.18331587989377723	19	549	124	35.0	125.0	89.0	6	2.0	2.0	1.0	99	0	0.28322720527648926	10000	6.58886981010437	
0.7748032244517046	52.506	10.969574036511156	24.356997971602436	18.13995943204868	0.18331587989377723	20	557	131	33.0	135.0	95.0	9	2.0	2.0	1.0	101	0	0.3772239685058594	10500	6.9660937786102295	
1.3660232390037306	52.546	10.93265306122449	24.279591836734692	18.046938775510203	0.18331587989377723	21	568	144	40.0	135.0	95.0	4	2.0	2.0	1.0	102	0	0.3387336730957031	11000	7.304827451705933	
1.3879792191605473	56.46	10.914634146341463	25.026422764227643	18.597560975609756	0.18331587989377723	22	577	159	39.0	135.0	95.0	9	2.0	2.0	1.0	104	0	0.2853889465332031	11500	7.590216398239136	
348419163387.36115	62.158	12.006072874493928	28.97165991902834	21.587044534412957	0.18331587989377723	23	584	159	41.0	190.0	143.0	6	2.0	2.0	1.0	106	0	0.30774974822998047	12000	7.897966146469116	
26.78216221899076	64.882	12.185483870967742	28.987903225806452	21.677419354838708	0.18331587989377723	24	589	223	41.0	174.0	132.0	8	2.0	2.0	1.0	108	0	0.35899949073791504	12500	8.256965637207031	
0.6195843490344162	68.748	13.423076923076923	33.63967611336032	25.125506072874494	0.18243751788950602	25	596	206	41.0	165.0	129.0	10	2.0	2.0	1.0	109	0	0.3273630142211914	13000	8.584328651428223	
0.822824200072455	75.23	14.16938775510204	37.16938775510204	27.663265306122447	0.18243751788950602	26	606	164	42.0	171.0	126.0	12	2.0	2.0	1.0	114	0	0.34810805320739746	13500	8.93243670463562	
59994.94408880332	78.694	14.687626774847871	40.1947261663286	29.823529411764707	0.18243751788950602	27	613	183	47.0	189.0	140.0	5	2.0	2.0	1.0	117	0	0.37146568298339844	14000	9.303902387619019	
1.2321381094571566	81.348	14.376016260162602	39.22764227642276	29.203252032520325	0.18239580504381275	28	622	194	54.0	197.0	143.0	7	2.0	2.0	1.0	120	0	0.6401312351226807	14500	9.9440336227417	
3.27509012141789e+87	86.984	15.420841683366733	43.7374749498998	32.70741482965932	0.18234885249509053	29	624	195	39.0	219.0	156.0	11	2.0	2.0	1.0	123	0	0.4387195110321045	15000	10.382753133773804	
1.1863331652272078	95.896	17.481781376518217	51.78744939271255	38.84615384615385	0.18229882028532707	30	631	258	50.0	225.0	163.0	11	2.0	2.0	1.0	125	0	0.500255823135376	15500	10.88300895690918	
2.5672080360033585	109.218	19.17979797979798	62.686868686868685	47.2	0.18229882028532707	31	637	269	53.0	287.0	221.0	9	2.0	2.0	1.0	130	0	0.5904598236083984	16000	11.473468780517578	
0.6911617729740308	113.366	20.27710843373494	67.3433734939759	50.75502008032129	0.1813151078877799	32	640	259	54.0	296.0	220.0	20	2.0	2.0	1.0	133	0	0.568791389465332	16500	12.04226016998291	
0.43658844007621794	119.924	20.848790322580644	72.86693548387096	54.82056451612903	0.1813151078877799	33	645	271	59.0	332.0	250.0	13	2.0	2.0	1.0	136	0	0.6242570877075195	17000	12.66651725769043	
0.5472687428826756	127.414	21.55668016194332	78.6923076923077	59.25303643724696	0.1813151078877799	34	652	415	63.0	451.0	347.0	16	2.0	2.0	1.0	142	0	0.6529316902160645	17500	13.319448947906494	
2.8540739745567856	137.058	22.018036072144287	87.85971943887776	65.92985971943888	0.1813151078877799	35	654	415	64.0	451.0	347.0	26	2.0	2.0	1.0	146	0	0.7134957313537598	18000	14.032944679260254	
659.6321674818885	146.224	23.482828282828283	94.97575757575757	71.3979797979798	0.1813151078877799	36	660	415	65.0	521.0	392.0	17	2.0	2.0	1.0	150	0	0.6926732063293457	18500	14.7256178855896	
0.5866847761869033	152.496	24.757637474541752	102.89613034623218	77.5254582484725	0.1813151078877799	37	670	473	62.0	493.0	372.0	17	2.0	2.0	1.0	156	0	0.9137964248657227	19000	15.639414310455322	
0.3311094793160844	166.076	25.94478527607362	112.30879345603272	84.7157464212679	0.18083181510305382	38	682	496	62.0	492.0	371.0	21	2.0	2.0	1.0	157	0	0.693854808807373	19500	16.333269119262695	
0.5376647108903355	174.116	28.034623217922608	125.57841140529531	94.70061099796334	0.18083181510305382	39	691	485	71.0	492.0	371.0	20	2.0	2.0	1.0	168	0	0.7561511993408203	20000	17.089420318603516	
0.41310369795054436	178.542	27.69918699186992	124.11382113821138	93.7479674796748	0.18083181510305382	40	700	597	69.0	530.0	409.0	29	2.0	2.0	1.0	171	0	0.8346219062805176	20500	17.924042224884033	
0.3820041042925769	181.914	28.387755102040817	127.1734693877551	95.9673469387755	0.18083181510305382	41	711	586	80.0	642.0	487.0	24	2.0	2.0	1.0	175	0	0.7570810317993164	21000	18.68112325668335	
0.6051720880186859	199.08	29.881632653061224	144.26734693877552	108.70816326530613	0.18083181510305382	42	721	549	83.0	554.0	406.0	20	2.0	2.0	1.0	178	0	0.874305009841919	21500	19.55542826652527	
0.8842919420224795	220.986	31.540041067761805	161.16837782340863	121.56057494866529	0.18083181510305382	43	734	575	83.0	741.0	550.0	22	2.0	2.0	1.0	183	0	1.1120054721832275	22000	20.667433738708496	
0.40709323326872665	230.524	32.10633946830266	167.79550102249488	126.76278118609407	0.18039907028043958	44	746	628	81.0	747.0	551.0	34	2.0	2.0	1.0	187	0	0.9157412052154541	22500	21.58317494392395	
0.4334658309374611	240.468	32.27743271221532	168.73291925465838	127.63561076604555	0.180399070280077	45	764	692	84.0	694.0	510.0	26	2.0	2.0	1.0	188	0	1.0339257717132568	23000	22.617100715637207	
0.4275975294118494	263.954	35.05979381443299	196.18144329896907	148.2103092783505	0.180399070280077	46	779	822	90.0	826.0	631.0	30	2.0	2.0	1.0	197	0	1.0572197437286377	23500	23.674320459365845	
0.45765464684750945	278.828	36.031120331950206	211.09128630705393	160.03734439834025	0.180399070280077	47	798	854	89.0	885.0	674.0	14	2.0	2.0	1.0	202	0	1.4633617401123047	24000	25.13768219947815	
0.6516344293024179	300.232	36.63543788187373	216.81873727087577	164.6130346232179	0.180399070280077	48	808	1030	89.0	951.0	726.0	18	2.0	2.0	1.0	209	0	1.4320242404937744	24500	26.569706439971924	
0.2610060110505289	330.262	37.353305785123965	227.2396694214876	172.8388429752066	0.18000067999344335	49	825	1041	89.0	1130.0	864.0	18	2.0	2.0	1.0	216	0	1.2190783023834229	25000	27.788784742355347	
0.24395838916247564	370.45	40.42827442827443	260.44490644490645	197.9043659043659	0.18000067999344335	50	845	1093	89.0	1062.0	810.0	17	2.0	2.0	1.0	220	0	1.348637580871582	25500	29.13742232322693	
0.24395838916247564	370.45	40.42827442827443	260.44490644490645	197.9043659043659	0.18000067999344335	50	845	1093	89.0	1062.0	810.0	17	2.0	2.0	1.0	220	0	1.348637580871582	25500	29.13742232322693	
