1.530586126422094110e+174
1.216403316764558460e+48
9.034686741984574795e+08
2.413378631436162949e+10
4.857051063553038417e+53
3.351539996274361178e+118
1.142708916131575012e+10
2.706450529941408313e+05
3.712496761088034559e+76
1.506989585882521570e+08
5.458508274847239235e+52
1.581736171579011829e+50
2.084686703374128666e+77
5.380444160621040304e+26
7.404946491277877046e+73
5.241446672194055700e+20
1.240766585457957233e+78
1.049419333519373930e+72
1.715864447479448176e+57
3.041371274425705000e+14
4.346627016366459743e+81
7.962779807166932812e+13
2.013796746475067748e+81
4.415802627890751223e+81
2.694238015308638644e+81
3.916230102025042733e+58
1.264615056222753436e+41
4.623503836863855985e+20
1.397415321674223155e+82
9.984976105304952217e+79
1.863264183438562421e+90
1.822546725165568891e+74
3.086863036104908750e+14
8.463471689106483471e+112
1.463346369108435456e+84
2.728769577828593238e+82
3.735322237925200682e+83
3.209533084366997391e+57
2.749878862012324363e+66
1.510324371079023150e+132
4.026728873095620351e+47
8.050775704060485286e+77
3.647028735152504612e+38
1.774368425713216590e+117
6.814797055278273229e+38
4.815102154716244936e+08
1.503022327978504653e+52
5.825679221540227509e+10
1.095519215944249351e+43
8.585239946245801342e+52
3.217546818581698847e+46
