ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
1.0440950697698643e+36	51.644	11.006160164271048	24.10677618069815	18.188911704312115	0.18409138260570002	25	757	131	53.0	119.0	93.0	10	2.0	2.0	1.0	100	0	0.2174215316772461	13000	5.3860883712768555	
1.1572216456938074	56.268	12.073921971252567	28.04722792607803	21.2217659137577	0.18409138260570002	26	771	157	40.0	129.0	96.0	6	2.0	2.0	1.0	102	0	0.24829649925231934	13500	5.634384870529175	
0.6137077257994095	62.34	12.979253112033195	32.45850622406639	24.53112033195021	0.18409138260570002	27	790	168	39.0	139.0	105.0	10	2.0	2.0	1.0	110	0	0.2403554916381836	14000	5.874740362167358	
2.6387086782650706	66.824	13.443991853360489	34.319755600814666	25.96130346232179	0.18409138260570002	28	800	177	40.0	162.0	123.0	8	2.0	2.0	1.0	113	0	0.2603611946105957	14500	6.135101556777954	
0.7119203133905911	67.094	13.419551934826885	33.211812627291245	25.164969450101832	0.18409138260570002	29	810	160	41.0	162.0	125.0	13	2.0	2.0	1.0	115	0	0.23531436920166016	15000	6.370415925979614	
2725834781634.3394	68.964	13.922764227642276	36.166666666666664	27.28048780487805	0.18409138260570002	30	819	162	47.0	150.0	116.0	3	2.0	2.0	1.0	121	0	0.2712733745574951	15500	6.641689300537109	
55388777.956295654	73.896	14.365111561866126	37.88032454361055	28.565922920892493	0.18409138260570002	31	826	181	43.0	173.0	133.0	13	2.0	2.0	1.0	128	0	0.2613339424133301	16000	6.9030232429504395	
0.529660941088793	75.886	14.676229508196721	40.10655737704918	30.12909836065574	0.18409138260570002	32	838	173	49.0	179.0	138.0	17	2.0	2.0	1.0	138	0	0.3679814338684082	16500	7.271004676818848	
1300287342.4459457	81.382	15.395491803278688	42.17827868852459	31.764344262295083	0.18409138260570002	33	850	190	49.0	170.0	127.0	22	2.0	2.0	1.0	142	0	0.7041151523590088	17000	7.9751198291778564	
1.9616695017092232	82.492	14.84349593495935	40.97560975609756	30.823170731707318	0.18409138260570002	34	859	181	53.0	170.0	127.0	19	2.0	2.0	1.0	152	0	0.4587740898132324	17500	8.433893918991089	
2.2903575817331157	84.806	14.380855397148677	39.55193482688391	29.727087576374746	0.18409138260570002	35	869	243	45.0	188.0	140.0	17	2.0	2.0	1.0	157	0	0.31421494483947754	18000	8.748108863830566	
0.611110727021365	87.936	15.892494929006086	46.72616632860041	34.912778904665316	0.18409138260570002	36	877	243	50.0	204.0	152.0	16	2.0	2.0	1.0	166	0	0.3190898895263672	18500	9.067198753356934	
11.719562138823553	88.538	16.771134020618558	50.016494845360825	37.40824742268041	0.18409138260570002	37	892	247	58.0	222.0	170.0	15	2.0	2.0	1.0	171	0	0.33609914779663086	19000	9.403297901153564	
0.803163466916236	93.506	17.116326530612245	52.679591836734694	39.173469387755105	0.18409138260570002	38	902	247	50.0	222.0	164.0	9	2.0	2.0	1.0	180	0	0.3720059394836426	19500	9.775303840637207	
1.0396708321559214	96.592	16.680244399185337	51.08146639511202	37.9979633401222	0.18409138260570002	39	912	252	62.0	278.0	207.0	11	2.0	2.0	1.0	181	0	0.4056837558746338	20000	10.18098759651184	
0.5206128130489159	99.63	17.777327935222672	57.678137651821864	42.83198380566802	0.18409138260570002	40	919	274	62.0	230.0	169.0	17	2.0	2.0	1.0	182	0	0.37798309326171875	20500	10.55897068977356	
1.3221165693223318	104.732	18.959432048681542	64.2474645030426	47.66937119675456	0.18409138260570002	41	927	282	60.0	287.0	206.0	14	2.0	2.0	1.0	184	0	0.41289305686950684	21000	10.971863746643066	
1.5438838462458935	109.434	20.648033126293996	73.57971014492753	54.61490683229814	0.18409138260570002	42	945	297	64.0	339.0	254.0	12	2.0	2.0	1.0	198	0	0.492905855178833	21500	11.4647696018219	
15.42604367778567	113.776	21.070686070686072	73.65280665280665	54.87110187110187	0.18409138260570002	43	965	305	58.0	376.0	279.0	20	2.0	2.0	1.0	203	0	0.40790677070617676	22000	11.872676372528076	
0.521638334309436	118.67	21.758985200845665	78.28118393234672	58.41649048625793	0.18409138260570002	44	992	337	69.0	417.0	302.0	5	2.0	2.0	1.0	212	0	0.47871899604797363	22500	12.35139536857605	
1.3808048528371768	131.742	22.21900826446281	84.0909090909091	62.56611570247934	0.18409138260570002	45	1009	455	78.0	405.0	302.0	23	2.0	2.0	1.0	223	0	0.4565143585205078	23000	12.807909727096558	
1.528834568830676e+21	138.41	22.352697095435683	86.93983402489627	64.79875518672199	0.18409138260570002	46	1028	455	78.0	456.0	341.0	20	2.0	2.0	1.0	231	0	0.46643805503845215	23500	13.27434778213501	
0.7698828339483251	141.328	22.789256198347108	89.08884297520662	66.57231404958678	0.18409138260570002	47	1045	424	74.0	544.0	404.0	16	2.0	2.0	1.0	241	0	0.529587984085083	24000	13.803935766220093	
0.9435694392293673	153.092	23.886554621848738	98.39915966386555	73.5672268907563	0.18409138260570002	48	1069	425	66.0	437.0	327.0	16	2.0	2.0	1.0	258	0	0.5173358917236328	24500	14.321271657943726	
0.4948119203507069	156.402	24.35940803382664	104.68498942917547	77.98942917547569	0.18409138260570002	49	1097	451	65.0	449.0	338.0	13	2.0	2.0	1.0	266	0	0.6452734470367432	25000	14.966545104980469	
1.006445562053834	171.944	25.424116424116423	111.56548856548856	83.07068607068607	0.18409138260570002	50	1117	493	77.0	480.0	360.0	18	2.0	2.0	1.0	277	0	0.7280848026275635	25500	15.694629907608032	
