ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.6494044476003952	129.994	9.216049382716049	42.65637860082305	29.541152263374485	0.7940566378066377	32	1334	306	17.0	159.0	109.0	25	3.0	3.0	2.0	0	0	1.9970388412475586	16500	45.939270973205566	9629	41.64242424242425	
0.641709526196319	129.02	9.521829521829522	45.642411642411645	31.594594594594593	0.7940566378066377	33	1354	317	17.0	219.0	151.0	35	3.0	3.0	2.0	0	0	1.08742356300354	17000	47.026694536209106	9955	41.44117647058824	
0.6214673469958508	121.306	8.772727272727273	39.83057851239669	27.611570247933884	0.7940566378066377	34	1371	307	17.0	219.0	151.0	14	3.0	3.0	2.0	0	0	1.1665966510772705	17500	48.19329118728638	10271	41.308571428571426	
0.6137611454120429	118.578	8.657676348547717	38.719917012448136	26.846473029045644	0.7970389937474577	35	1390	307	17.0	218.0	151.0	16	3.0	3.0	2.0	0	0	1.8461577892303467	18000	50.039448976516724	10549	41.394444444444446	
0.6197213612827485	117.252	8.764583333333333	40.385416666666664	28.010416666666668	0.7970389937474577	36	1411	255	17.0	177.0	121.0	16	3.0	3.0	2.0	0	0	2.0480103492736816	18500	52.087459325790405	10858	41.30810810810811	
0.6194919322681426	122.506	8.88583509513742	39.9323467230444	27.691331923890065	0.7970389937474577	37	1439	283	17.0	163.0	112.0	27	3.0	3.0	2.0	0	0	1.0245215892791748	19000	53.11198091506958	11170	41.21052631578947	
0.6110966820071185	121.724	8.86447638603696	39.50924024640657	27.359342915811087	0.7970389937474577	38	1453	330	17.0	156.0	107.0	16	3.0	3.0	2.0	0	0	1.0328190326690674	19500	54.14479994773865	11469	41.184615384615384	
0.633641436491304	124.886	8.861570247933884	38.832644628099175	26.894628099173552	0.7970389937474577	39	1470	334	17.0	191.0	133.0	12	3.0	3.0	2.0	0	0	1.0023510456085205	20000	55.14715099334717	11771	41.144999999999996	
0.6363675881952197	131.24	8.879166666666666	40.05	27.727083333333333	0.7970389937474577	40	1491	332	17.0	162.0	113.0	15	3.0	3.0	2.0	0	0	1.0078938007354736	20500	56.15504479408264	12063	41.15609756097561	
0.6020029250360418	127.972	8.77432712215321	38.519668737060044	26.68944099378882	0.7970389937474577	41	1509	297	17.0	177.0	120.0	22	3.0	3.0	2.0	0	0	1.026054859161377	21000	57.18109965324402	12367	41.10952380952381	
0.6233590985904375	127.362	8.997899159663865	40.35084033613445	27.918067226890756	0.7970389937474577	42	1534	302	17.0	168.0	114.0	22	3.0	3.0	2.0	0	0	1.0187108516693115	21500	58.19981050491333	12669	41.074418604651164	
0.6318612941432533	128.162	9.148760330578513	42.72107438016529	29.545454545454547	0.7970389937474577	43	1551	326	17.0	168.0	114.0	19	3.0	3.0	2.0	0	0	1.6060552597045898	22000	59.80586576461792	12980	41.0	
0.6585570517059316	131.328	9.71069182389937	46.327044025157235	32.0335429769392	0.7970389937474577	44	1575	321	17.0	185.0	126.0	21	3.0	3.0	2.0	0	0	1.6457171440124512	22500	61.45158290863037	13282	40.96888888888889	
0.6461995550989297	132.118	10.040772532188841	50.01931330472103	34.566523605150216	0.7970389937474577	45	1610	321	17.0	210.0	145.0	19	3.0	3.0	2.0	0	0	1.0556213855743408	23000	62.50720429420471	13603	40.856521739130436	
0.6569587963698734	132.644	10.27310924369748	52.294117647058826	36.11344537815126	0.7972680472680473	46	1635	315	17.0	156.0	108.0	25	3.0	3.0	2.0	0	0	1.0543155670166016	23500	63.56151986122131	13926	40.740425531914894	
0.6547778762675264	141.504	10.275210084033613	51.063025210084035	35.22478991596638	0.7972680472680473	47	1660	305	17.0	183.0	124.0	28	3.0	3.0	2.0	0	0	1.026444911956787	24000	64.5879647731781	14239	40.670833333333334	
0.6475085423814196	139.604	10.05857740585774	50.74267782426778	34.99372384937239	0.7972680472680473	48	1683	323	17.0	212.0	144.0	30	3.0	3.0	2.0	0	0	1.0524077415466309	24500	65.64037251472473	14570	40.53061224489796	
0.6417978558655157	137.686	9.896995708154506	49.48283261802575	34.13948497854077	0.7972680472680473	49	1718	343	17.0	212.0	144.0	31	3.0	3.0	2.0	0	0	1.0083119869232178	25000	66.64868450164795	14889	40.444	
0.6317060336201424	139.628	9.912393162393162	49.15384615384615	33.901709401709404	0.7972680472680473	50	1751	338	17.0	235.0	161.0	29	3.0	3.0	2.0	0	0	1.005211353302002	25500	67.65389585494995	15182	40.46274509803922	
